771 op 11  0.195512 ms
771 op 12  0.506927 ms
771 op 30  0.504255 ms
771 op 31  0.197945 ms
771 op 32  0.509579 ms
771 op 34  0.602622 ms
771 op 35  0.605754 ms

772 op 0  0.094478 ms
772 op 1  0.097514 ms
772 op 10  0.501679 ms
772 op 11  0.195553 ms
772 op 12  0.506984 ms
772 op 30  0.504365 ms
772 op 31  0.198703 ms
772 op 32  0.507989 ms
772 op 34  0.602487 ms
772 op 35  0.605131 ms

773 op 0  0.111145 ms
773 op 1  0.113974 ms
773 op 10  0.501756 ms
773 op 11  0.211895 ms
773 op 12  0.507305 ms
773 op 30  0.504412 ms
773 op 31  0.214441 ms
773 op 32  0.510192 ms
773 op 34  0.602713 ms
773 op 35  0.605612 ms

774 op 0  0.095178 ms
774 op 1  0.097889 ms
774 op 10  0.501803 ms
774 op 11  0.195949 ms
774 op 12  0.507068 ms
774 op 30  0.504371 ms
774 op 31  0.198711 ms
774 op 32  0.508087 ms
774 op 34  0.602748 ms
774 op 35  0.605463 ms

775 op 0  0.095039 ms
775 op 1  0.097728 ms
775 op 10  0.502312 ms
775 op 11  0.195899 ms
775 op 12  0.509080 ms
775 op 30  0.504744 ms
775 op 31  0.198835 ms
775 op 32  0.510241 ms
775 op 34  0.603391 ms
775 op 35  0.605826 ms

776 op 0  0.095180 ms
776 op 1  0.097528 ms
776 op 10  0.502243 ms
776 op 11  0.196169 ms
776 op 12  0.509410 ms
776 op 30  0.504937 ms
776 op 31  0.198703 ms
776 op 32  0.510974 ms
776 op 34  0.603019 ms
776 op 35  0.605569 ms

777 op 0  0.095239 ms
777 op 1  0.097827 ms
777 op 10  0.501718 ms
777 op 11  0.196213 ms
777 op 12  0.507081 ms
777 op 30  0.504417 ms
777 op 31  0.198846 ms
777 op 32  0.509371 ms
777 op 34  0.602375 ms
777 op 35  0.605198 ms

778 op 0  0.095025 ms
778 op 1  0.097448 ms
778 op 10  0.501253 ms
778 op 11  0.195731 ms
778 op 12  0.508428 ms
778 op 30  0.503969 ms
778 op 31  0.198158 ms
778 op 32  0.509958 ms
778 op 34  0.602021 ms
778 op 35  0.604881 ms

779 op 0  0.095198 ms
779 op 1  0.098018 ms
779 op 10  0.501474 ms
779 op 11  0.196050 ms
779 op 12  0.508944 ms
779 op 30  0.504319 ms
779 op 31  0.198953 ms
779 op 32  0.510000 ms
779 op 34  0.602076 ms
779 op 35  0.604729 ms

780 op 0  0.095307 ms
780 op 1  0.097977 ms
780 op 10  0.500858 ms
780 op 11  0.196406 ms
780 op 12  0.507879 ms
780 op 30  0.503540 ms
780 op 31  0.198965 ms
780 op 32  0.509328 ms
780 op 34  0.601839 ms
780 op 35  0.604532 ms

781 op 0  0.094826 ms
781 op 1  0.097297 ms
781 op 10  0.504541 ms
781 op 11  0.195454 ms
781 op 12  0.509526 ms
781 op 30  0.507308 ms
781 op 31  0.198073 ms
781 op 32  0.512118 ms
781 op 34  0.604116 ms
781 op 35  0.606935 ms

782 op 0  0.095245 ms
782 op 1  0.097780 ms
782 op 10  0.503635 ms
782 op 11  0.195842 ms
782 op 12  0.509210 ms
782 op 30  0.506256 ms
782 op 31  0.198398 ms
782 op 32  0.511707 ms
782 op 34  0.604386 ms
782 op 35  0.607241 ms

783 op 0  0.095112 ms
783 op 1  0.097961 ms
783 op 10  0.501397 ms
783 op 11  0.199093 ms
783 op 12  0.508653 ms
783 op 30  0.504079 ms
783 op 31  0.201690 ms
783 op 32  0.512135 ms
783 op 34  0.602247 ms
783 op 35  0.604866 ms

784 op 0  0.095501 ms
784 op 1  0.098178 ms
784 op 10  0.501649 ms
784 op 11  0.196243 ms
784 op 12  0.507247 ms
784 op 30  0.504280 ms
784 op 31  0.198778 ms
784 op 32  0.509618 ms
784 op 34  0.602961 ms
784 op 35  0.605807 ms

785 op 0  0.094453 ms
785 op 1  0.096880 ms
785 op 10  0.501582 ms
785 op 11  0.195263 ms
785 op 12  0.509598 ms
785 op 30  0.504372 ms
785 op 31  0.197828 ms
785 op 32  0.512177 ms
785 op 34  0.602480 ms
785 op 35  0.610598 ms

786 op 0  0.089624 ms
786 op 1  0.092152 ms
786 op 10  0.501622 ms
786 op 11  0.190418 ms
786 op 12  0.507009 ms
786 op 30  0.504195 ms
786 op 31  0.193021 ms
786 op 32  0.509267 ms
786 op 34  0.602862 ms
786 op 35  0.605706 ms

787 op 0  0.094560 ms
787 op 1  0.097629 ms
787 op 10  0.501202 ms
787 op 11  0.195318 ms
787 op 12  0.508201 ms
787 op 30  0.503987 ms
787 op 31  0.198116 ms
787 op 32  0.509581 ms
787 op 34  0.601845 ms
787 op 35  0.604783 ms

788 op 0  0.095117 ms
788 op 1  0.098141 ms
788 op 10  0.503238 ms
788 op 11  0.195987 ms
788 op 12  0.508730 ms
788 op 30  0.505968 ms
788 op 31  0.199203 ms
788 op 32  0.511414 ms
788 op 34  0.604106 ms
788 op 35  0.607219 ms

789 op 0  0.094921 ms
789 op 1  0.097509 ms
789 op 10  0.500570 ms
789 op 11  0.195775 ms
789 op 12  0.507697 ms
789 op 30  0.503223 ms
789 op 31  0.198414 ms
789 op 32  0.508979 ms
789 op 34  0.601733 ms
789 op 35  0.604543 ms

790 op 0  0.095050 ms
790 op 1  0.097572 ms
790 op 10  0.503643 ms
790 op 11  0.196014 ms
790 op 12  0.508914 ms
790 op 30  0.506211 ms
790 op 31  0.198568 ms
790 op 32  0.510192 ms
790 op 34  0.604532 ms
790 op 35  0.607280 ms

791 op 0  0.094953 ms
791 op 1  0.097891 ms
791 op 10  0.501428 ms
791 op 11  0.195846 ms
791 op 12  0.507203 ms
791 op 30  0.504200 ms
791 op 31  0.198910 ms
791 op 32  0.509732 ms
791 op 34  0.602120 ms
791 op 35  0.605203 ms

792 op 0  0.095806 ms
792 op 1  0.098222 ms
792 op 10  0.502242 ms
792 op 11  0.196644 ms
792 op 12  0.509602 ms
792 op 30  0.504929 ms
792 op 31  0.199060 ms
792 op 32  0.512405 ms
792 op 34  0.603233 ms
792 op 35  0.605750 ms

793 op 0  0.095154 ms
793 op 1  0.097812 ms
793 op 10  0.501727 ms
793 op 11  0.196087 ms
793 op 12  0.508583 ms
793 op 30  0.504380 ms
793 op 31  0.198663 ms
793 op 32  0.509657 ms
793 op 34  0.602437 ms
793 op 35  0.605255 ms

794 op 0  0.106342 ms
794 op 1  0.109433 ms
794 op 10  0.501596 ms
794 op 11  0.207271 ms
794 op 12  0.507444 ms
794 op 30  0.504547 ms
794 op 31  0.210431 ms
794 op 32  0.509980 ms
794 op 34  0.602630 ms
794 op 35  0.605636 ms

795 op 0  0.094701 ms
795 op 1  0.097338 ms
795 op 10  0.501156 ms
795 op 11  0.195664 ms
795 op 12  0.506576 ms
795 op 30  0.503994 ms
795 op 31  0.198220 ms
795 op 32  0.508864 ms
795 op 34  0.601923 ms
795 op 35  0.604560 ms

796 op 0  0.095111 ms
796 op 1  0.097625 ms
796 op 10  0.503427 ms
796 op 11  0.196127 ms
796 op 12  0.508996 ms
796 op 30  0.506085 ms
796 op 31  0.198464 ms
796 op 32  0.511418 ms
796 op 34  0.604337 ms
796 op 35  0.606817 ms

797 op 0  0.095533 ms
797 op 1  0.097937 ms
797 op 10  0.501232 ms
797 op 11  0.196205 ms
797 op 12  0.508032 ms
797 op 30  0.503872 ms
797 op 31  0.198973 ms
797 op 32  0.510516 ms
797 op 34  0.602072 ms
797 op 35  0.604495 ms

798 op 0  0.095640 ms
798 op 1  0.098102 ms
798 op 10  0.501743 ms
798 op 11  0.196472 ms
798 op 12  0.507051 ms
798 op 30  0.504363 ms
798 op 31  0.198881 ms
798 op 32  0.509504 ms
798 op 34  0.602964 ms
798 op 35  0.605797 ms

799 op 0  0.094868 ms
799 op 1  0.097314 ms
799 op 10  0.500824 ms
799 op 11  0.195506 ms
799 op 12  0.507797 ms
799 op 30  0.503349 ms
799 op 31  0.197865 ms
799 op 32  0.508870 ms
799 op 34  0.601831 ms
799 op 35  0.604347 ms

800 op 0  0.095587 ms
800 op 1  0.098108 ms
800 op 10  0.501974 ms
800 op 11  0.196171 ms
800 op 12  0.508402 ms
800 op 30  0.504364 ms
800 op 31  0.198941 ms
800 op 32  0.510887 ms
800 op 34  0.603385 ms
800 op 35  0.606233 ms

801 op 0  0.094509 ms
801 op 1  0.097371 ms
801 op 10  0.502649 ms
801 op 11  0.195376 ms
801 op 12  0.509551 ms
801 op 30  0.505947 ms
801 op 31  0.198246 ms
801 op 32  0.511976 ms
801 op 34  0.602149 ms
801 op 35  0.604669 ms

802 op 0  0.095468 ms
802 op 1  0.098157 ms
802 op 10  0.501791 ms
802 op 11  0.196468 ms
802 op 12  0.507888 ms
802 op 30  0.504940 ms
802 op 31  0.199763 ms
802 op 32  0.513276 ms
802 op 34  0.602716 ms
802 op 35  0.605955 ms

803 op 0  0.094505 ms
803 op 1  0.097608 ms
803 op 10  0.501554 ms
803 op 11  0.195669 ms
803 op 12  0.508721 ms
803 op 30  0.504142 ms
803 op 31  0.199280 ms
803 op 32  0.509872 ms
803 op 34  0.602487 ms
803 op 35  0.604977 ms

804 op 0  0.095126 ms
804 op 1  0.097809 ms
804 op 10  0.500507 ms
804 op 11  0.196877 ms
804 op 12  0.508285 ms
804 op 30  0.503352 ms
804 op 31  0.199563 ms
804 op 32  0.510693 ms
804 op 34  0.601319 ms
804 op 35  0.603898 ms

805 op 0  0.095424 ms
805 op 1  0.098055 ms
805 op 10  0.503436 ms
805 op 11  0.196527 ms
805 op 12  0.509208 ms
805 op 30  0.506525 ms
805 op 31  0.198975 ms
805 op 32  0.512076 ms
805 op 34  0.604315 ms
805 op 35  0.607283 ms

806 op 0  0.094920 ms
806 op 1  0.097565 ms
806 op 10  0.503668 ms
806 op 11  0.195549 ms
806 op 12  0.510573 ms
806 op 30  0.506178 ms
806 op 31  0.198552 ms
806 op 32  0.513188 ms
806 op 34  0.604539 ms
806 op 35  0.607648 ms

807 op 0  0.094543 ms
807 op 1  0.097704 ms
807 op 10  0.500838 ms
807 op 11  0.195537 ms
807 op 12  0.509215 ms
807 op 30  0.503986 ms
807 op 31  0.198277 ms
807 op 32  0.511923 ms
807 op 34  0.601735 ms
807 op 35  0.604780 ms

808 op 0  0.095064 ms
808 op 1  0.098248 ms
808 op 10  0.502257 ms
808 op 11  0.196010 ms
808 op 12  0.510334 ms
808 op 30  0.505761 ms
808 op 31  0.199412 ms
808 op 32  0.511707 ms
808 op 34  0.603018 ms
808 op 35  0.606457 ms

809 op 0  0.094457 ms
809 op 1  0.098049 ms
809 op 10  0.501878 ms
809 op 11  0.195336 ms
809 op 12  0.509668 ms
809 op 30  0.505128 ms
809 op 31  0.198863 ms
809 op 32  0.512268 ms
809 op 34  0.602740 ms
809 op 35  0.606078 ms

810 op 0  0.094296 ms
810 op 1  0.097911 ms
810 op 10  0.500943 ms
810 op 11  0.195074 ms
810 op 12  0.510195 ms
810 op 30  0.503830 ms
810 op 31  0.198389 ms
810 op 32  0.513171 ms
810 op 34  0.601718 ms
810 op 35  0.604479 ms

811 op 0  0.094981 ms
811 op 1  0.098574 ms
811 op 10  0.502945 ms
811 op 11  0.195807 ms
811 op 12  0.510429 ms
811 op 30  0.506168 ms
811 op 31  0.198894 ms
811 op 32  0.511478 ms
811 op 34  0.603934 ms
811 op 35  0.607097 ms

812 op 0  0.094757 ms
812 op 1  0.098277 ms
812 op 10  0.501795 ms
812 op 11  0.195554 ms
812 op 12  0.509891 ms
812 op 30  0.505133 ms
812 op 31  0.199136 ms
812 op 32  0.513627 ms
812 op 34  0.602491 ms
812 op 35  0.605653 ms

813 op 0  0.094426 ms
813 op 1  0.097826 ms
813 op 10  0.501197 ms
813 op 11  0.195377 ms
813 op 12  0.508813 ms
813 op 30  0.503797 ms
813 op 31  0.199118 ms
813 op 32  0.511390 ms
813 op 34  0.602002 ms
813 op 35  0.605403 ms

814 op 0  0.094214 ms
814 op 1  0.097521 ms
814 op 10  0.502232 ms
814 op 11  0.195090 ms
814 op 12  0.509487 ms
814 op 30  0.505287 ms
814 op 31  0.198351 ms
814 op 32  0.512292 ms
814 op 34  0.602885 ms
814 op 35  0.606237 ms

815 op 0  0.094399 ms
815 op 1  0.098082 ms
815 op 10  0.501546 ms
815 op 11  0.195157 ms
815 op 12  0.509245 ms
815 op 30  0.504851 ms
815 op 31  0.198553 ms
815 op 32  0.510766 ms
815 op 34  0.602309 ms
815 op 35  0.605824 ms

816 op 0  0.094512 ms
816 op 1  0.097902 ms
816 op 10  0.500537 ms
816 op 11  0.195248 ms
816 op 12  0.508642 ms
816 op 30  0.504048 ms
816 op 31  0.198635 ms
816 op 32  0.511466 ms
816 op 34  0.600950 ms
816 op 35  0.604202 ms

817 op 0  0.094613 ms
817 op 1  0.098078 ms
817 op 10  0.502662 ms
817 op 11  0.195438 ms
817 op 12  0.510573 ms
817 op 30  0.505433 ms
817 op 31  0.198592 ms
817 op 32  0.511724 ms
817 op 34  0.603488 ms
817 op 35  0.606447 ms

818 op 0  0.095198 ms
818 op 1  0.099038 ms
818 op 10  0.503419 ms
818 op 11  0.196077 ms
818 op 12  0.509314 ms
818 op 30  0.506522 ms
818 op 31  0.199470 ms
818 op 32  0.512166 ms
818 op 34  0.604077 ms
818 op 35  0.607413 ms

819 op 0  0.094545 ms
819 op 1  0.098043 ms
819 op 10  0.503046 ms
819 op 11  0.195574 ms
819 op 12  0.510802 ms
819 op 30  0.506200 ms
819 op 31  0.198915 ms
819 op 32  0.512347 ms
819 op 34  0.603893 ms
819 op 35  0.607273 ms

820 op 0  0.094633 ms
820 op 1  0.097682 ms
820 op 10  0.503239 ms
820 op 11  0.195682 ms
820 op 12  0.510687 ms
820 op 30  0.506548 ms
820 op 31  0.198970 ms
820 op 32  0.512293 ms
820 op 34  0.604274 ms
820 op 35  0.607384 ms

821 op 0  0.094624 ms
821 op 1  0.097475 ms
821 op 10  0.504099 ms
821 op 11  0.195191 ms
821 op 12  0.510124 ms
821 op 30  0.507534 ms
821 op 31  0.198903 ms
821 op 32  0.512893 ms
821 op 34  0.604233 ms
821 op 35  0.607582 ms

822 op 0  0.094608 ms
822 op 1  0.098295 ms
822 op 10  0.503738 ms
822 op 11  0.195423 ms
822 op 12  0.511639 ms
822 op 30  0.507365 ms
822 op 31  0.198812 ms
822 op 32  0.513006 ms
822 op 34  0.604815 ms
822 op 35  0.608099 ms

823 op 0  0.094698 ms
823 op 1  0.103151 ms
823 op 10  0.502188 ms
823 op 11  0.195563 ms
823 op 12  0.509619 ms
823 op 30  0.505383 ms
823 op 31  0.199014 ms
823 op 32  0.512063 ms
823 op 34  0.602975 ms
823 op 35  0.605685 ms

824 op 0  0.095157 ms
824 op 1  0.098002 ms
824 op 10  0.501544 ms
824 op 11  0.195911 ms
824 op 12  0.508917 ms
824 op 30  0.504237 ms
824 op 31  0.198535 ms
824 op 32  0.512577 ms
824 op 34  0.602517 ms
824 op 35  0.605052 ms

825 op 0  0.095190 ms
825 op 1  0.097782 ms
825 op 10  0.509293 ms
825 op 11  0.196420 ms
825 op 12  0.514896 ms
825 op 30  0.512092 ms
825 op 31  0.199073 ms
825 op 32  0.518360 ms
825 op 34  0.610498 ms
825 op 35  0.613453 ms

826 op 0  0.094452 ms
826 op 1  0.097487 ms
826 op 10  0.502339 ms
826 op 11  0.195445 ms
826 op 12  0.509163 ms
826 op 30  0.504828 ms
826 op 31  0.198271 ms
826 op 32  0.510281 ms
826 op 34  0.603199 ms
826 op 35  0.605710 ms

827 op 0  0.095134 ms
827 op 1  0.097931 ms
827 op 10  0.493012 ms
827 op 11  0.195985 ms
827 op 12  0.498801 ms
827 op 30  0.495968 ms
827 op 31  0.198573 ms
827 op 32  0.501870 ms
827 op 34  0.593926 ms
827 op 35  0.596646 ms

828 op 0  0.094935 ms
828 op 1  0.097611 ms
828 op 10  0.501573 ms
828 op 11  0.196015 ms
828 op 12  0.509070 ms
828 op 30  0.504562 ms
828 op 31  0.198505 ms
828 op 32  0.513094 ms
828 op 34  0.602472 ms
828 op 35  0.605756 ms

829 op 0  0.094440 ms
829 op 1  0.097689 ms
829 op 10  0.501844 ms
829 op 11  0.195407 ms
829 op 12  0.509679 ms
829 op 30  0.504989 ms
829 op 31  0.198724 ms
829 op 32  0.511151 ms
829 op 34  0.602672 ms
829 op 35  0.606132 ms

830 op 0  0.094499 ms
830 op 1  0.097918 ms
830 op 10  0.501412 ms
830 op 11  0.195574 ms
830 op 12  0.507270 ms
830 op 30  0.504521 ms
830 op 31  0.199274 ms
830 op 32  0.509978 ms
830 op 34  0.602385 ms
830 op 35  0.605721 ms

831 op 0  0.094427 ms
831 op 1  0.097712 ms
831 op 10  0.511051 ms
831 op 11  0.195143 ms
831 op 12  0.518375 ms
831 op 30  0.513717 ms
831 op 31  0.198318 ms
831 op 32  0.521166 ms
831 op 34  0.611992 ms
831 op 35  0.614791 ms

832 op 0  0.095497 ms
832 op 1  0.098276 ms
832 op 10  0.502681 ms
832 op 11  0.196324 ms
832 op 12  0.509054 ms
832 op 30  0.505887 ms
832 op 31  0.199453 ms
832 op 32  0.511627 ms
832 op 34  0.603871 ms
832 op 35  0.607272 ms

833 op 0  0.094288 ms
833 op 1  0.097773 ms
833 op 10  0.503705 ms
833 op 11  0.195157 ms
833 op 12  0.509910 ms
833 op 30  0.507032 ms
833 op 31  0.198552 ms
833 op 32  0.512980 ms
833 op 34  0.604574 ms
833 op 35  0.607457 ms

834 op 0  0.095225 ms
834 op 1  0.098363 ms
834 op 10  0.501172 ms
834 op 11  0.195833 ms
834 op 12  0.508829 ms
834 op 30  0.504301 ms
834 op 31  0.199429 ms
834 op 32  0.511330 ms
834 op 34  0.602087 ms
834 op 35  0.605806 ms

835 op 0  0.094148 ms
835 op 1  0.097804 ms
835 op 10  0.501295 ms
835 op 11  0.195203 ms
835 op 12  0.509288 ms
835 op 30  0.504712 ms
835 op 31  0.198401 ms
835 op 32  0.512127 ms
835 op 34  0.602227 ms
835 op 35  0.605856 ms

836 op 0  0.094168 ms
836 op 1  0.097583 ms
836 op 10  0.501604 ms
836 op 11  0.195152 ms
836 op 12  0.509202 ms
836 op 30  0.504667 ms
836 op 31  0.198417 ms
836 op 32  0.510909 ms
836 op 34  0.602222 ms
836 op 35  0.605492 ms

837 op 0  0.094589 ms
837 op 1  0.098023 ms
837 op 10  0.500765 ms
837 op 11  0.195309 ms
837 op 12  0.508105 ms
837 op 30  0.503855 ms
837 op 31  0.198641 ms
837 op 32  0.510060 ms
837 op 34  0.601670 ms
837 op 35  0.605143 ms

838 op 0  0.094481 ms
838 op 1  0.097753 ms
838 op 10  0.503677 ms
838 op 11  0.195419 ms
838 op 12  0.509220 ms
838 op 30  0.506445 ms
838 op 31  0.198428 ms
838 op 32  0.512132 ms
838 op 34  0.603975 ms
838 op 35  0.607378 ms

839 op 0  0.094560 ms
839 op 1  0.097716 ms
839 op 10  0.503509 ms
839 op 11  0.195552 ms
839 op 12  0.510988 ms
839 op 30  0.506888 ms
839 op 31  0.198924 ms
839 op 32  0.512540 ms
839 op 34  0.604326 ms
839 op 35  0.608186 ms

840 op 0  0.093815 ms
840 op 1  0.097102 ms
840 op 10  0.502734 ms
840 op 11  0.194665 ms
840 op 12  0.510964 ms
840 op 30  0.506290 ms
840 op 31  0.197929 ms
840 op 32  0.513875 ms
840 op 34  0.603911 ms
840 op 35  0.607530 ms

841 op 0  0.094110 ms
841 op 1  0.097434 ms
841 op 10  0.504041 ms
841 op 11  0.195048 ms
841 op 12  0.511412 ms
841 op 30  0.507094 ms
841 op 31  0.198196 ms
841 op 32  0.514325 ms
841 op 34  0.603976 ms
841 op 35  0.607541 ms

842 op 0  0.094326 ms
842 op 1  0.097777 ms
842 op 10  0.503897 ms
842 op 11  0.195349 ms
842 op 12  0.511364 ms
842 op 30  0.507189 ms
842 op 31  0.198678 ms
842 op 32  0.514419 ms
842 op 34  0.604782 ms
842 op 35  0.608297 ms

843 op 0  0.094503 ms
843 op 1  0.097751 ms
843 op 10  0.501387 ms
843 op 11  0.198535 ms
843 op 12  0.508659 ms
843 op 30  0.504713 ms
843 op 31  0.201983 ms
843 op 32  0.510109 ms
843 op 34  0.602232 ms
843 op 35  0.605740 ms

844 op 0  0.094614 ms
844 op 1  0.098067 ms
844 op 10  0.501378 ms
844 op 11  0.195368 ms
844 op 12  0.509232 ms
844 op 30  0.504779 ms
844 op 31  0.198547 ms
844 op 32  0.512330 ms
844 op 34  0.602132 ms
844 op 35  0.605739 ms

845 op 0  0.094308 ms
845 op 1  0.097868 ms
845 op 10  0.500225 ms
845 op 11  0.194992 ms
845 op 12  0.506476 ms
845 op 30  0.503668 ms
845 op 31  0.198319 ms
845 op 32  0.507510 ms
845 op 34  0.600923 ms
845 op 35  0.603527 ms

846 op 0  0.095262 ms
846 op 1  0.097992 ms
846 op 10  0.502177 ms
846 op 11  0.196260 ms
846 op 12  0.509461 ms
846 op 30  0.505134 ms
846 op 31  0.199171 ms
846 op 32  0.512465 ms
846 op 34  0.603032 ms
846 op 35  0.606341 ms

847 op 0  0.094585 ms
847 op 1  0.097868 ms
847 op 10  0.502142 ms
847 op 11  0.195153 ms
847 op 12  0.508572 ms
847 op 30  0.505528 ms
847 op 31  0.198499 ms
847 op 32  0.511098 ms
847 op 34  0.602832 ms
847 op 35  0.606239 ms

848 op 0  0.094760 ms
848 op 1  0.098076 ms
848 op 10  0.501701 ms
848 op 11  0.196180 ms
848 op 12  0.509167 ms
848 op 30  0.504976 ms
848 op 31  0.200048 ms
848 op 32  0.511587 ms
848 op 34  0.602501 ms
848 op 35  0.605819 ms

849 op 0  0.094236 ms
849 op 1  0.097072 ms
849 op 10  0.501700 ms
849 op 11  0.195167 ms
849 op 12  0.509972 ms
849 op 30  0.504541 ms
849 op 31  0.198027 ms
849 op 32  0.512694 ms
849 op 34  0.602686 ms
849 op 35  0.605681 ms

850 op 0  0.095017 ms
850 op 1  0.098040 ms
850 op 10  0.501558 ms
850 op 11  0.195833 ms
850 op 12  0.508180 ms
850 op 30  0.505232 ms
850 op 31  0.198796 ms
850 op 32  0.511103 ms
850 op 34  0.602342 ms
850 op 35  0.605984 ms

851 op 0  0.094088 ms
851 op 1  0.097558 ms
851 op 10  0.500614 ms
851 op 11  0.195048 ms
851 op 12  0.507288 ms
851 op 30  0.503995 ms
851 op 31  0.198326 ms
851 op 32  0.510027 ms
851 op 34  0.601295 ms
851 op 35  0.604826 ms

852 op 0  0.094458 ms
852 op 1  0.097709 ms
852 op 10  0.502132 ms
852 op 11  0.195345 ms
852 op 12  0.508463 ms
852 op 30  0.505593 ms
852 op 31  0.198855 ms
852 op 32  0.510915 ms
852 op 34  0.603247 ms
852 op 35  0.606862 ms

853 op 0  0.094370 ms
853 op 1  0.097431 ms
853 op 10  0.501851 ms
853 op 11  0.195093 ms
853 op 12  0.507793 ms
853 op 30  0.505197 ms
853 op 31  0.198084 ms
853 op 32  0.510557 ms
853 op 34  0.602846 ms
853 op 35  0.606083 ms

854 op 0  0.094519 ms
854 op 1  0.097882 ms
854 op 10  0.502208 ms
854 op 11  0.195270 ms
854 op 12  0.510238 ms
854 op 30  0.505651 ms
854 op 31  0.198569 ms
854 op 32  0.513073 ms
854 op 34  0.603213 ms
854 op 35  0.606453 ms

855 op 0  0.094525 ms
855 op 1  0.097962 ms
855 op 10  0.509227 ms
855 op 11  0.195355 ms
855 op 12  0.516260 ms
855 op 30  0.512267 ms
855 op 31  0.198625 ms
855 op 32  0.517810 ms
855 op 34  0.610119 ms
855 op 35  0.613274 ms

856 op 0  0.094650 ms
856 op 1  0.098153 ms
856 op 10  0.502013 ms
856 op 11  0.195414 ms
856 op 12  0.508153 ms
856 op 30  0.505066 ms
856 op 31  0.198680 ms
856 op 32  0.510863 ms
856 op 34  0.602748 ms
856 op 35  0.605459 ms

857 op 0  0.095228 ms
857 op 1  0.098550 ms
857 op 10  0.505425 ms
857 op 11  0.195990 ms
857 op 12  0.511956 ms
857 op 30  0.508855 ms
857 op 31  0.199613 ms
857 op 32  0.514620 ms
857 op 34  0.606315 ms
857 op 35  0.609852 ms

858 op 0  0.094130 ms
858 op 1  0.097708 ms
858 op 10  0.502523 ms
858 op 11  0.205029 ms
858 op 12  0.508696 ms
858 op 30  0.505693 ms
858 op 31  0.208150 ms
858 op 32  0.511899 ms
858 op 34  0.603323 ms
858 op 35  0.606594 ms

859 op 0  0.094637 ms
859 op 1  0.097764 ms
859 op 10  0.502164 ms
859 op 11  0.195572 ms
859 op 12  0.510898 ms
859 op 30  0.505792 ms
859 op 31  0.198997 ms
859 op 32  0.513673 ms
859 op 34  0.603009 ms
859 op 35  0.607184 ms

860 op 0  0.093936 ms
860 op 1  0.097377 ms
860 op 10  0.502390 ms
860 op 11  0.194978 ms
860 op 12  0.510092 ms
860 op 30  0.505758 ms
860 op 31  0.198280 ms
860 op 32  0.511641 ms
860 op 34  0.603351 ms
860 op 35  0.606804 ms

861 op 0  0.094056 ms
861 op 1  0.097266 ms
861 op 10  0.502460 ms
861 op 11  0.194992 ms
861 op 12  0.508750 ms
861 op 30  0.505709 ms
861 op 31  0.198110 ms
861 op 32  0.512864 ms
861 op 34  0.602564 ms
861 op 35  0.605564 ms

862 op 0  0.095245 ms
862 op 1  0.098767 ms
862 op 10  0.501332 ms
862 op 11  0.195725 ms
862 op 12  0.509516 ms
862 op 30  0.504971 ms
862 op 31  0.199286 ms
862 op 32  0.511007 ms
862 op 34  0.602287 ms
862 op 35  0.606007 ms

863 op 0  0.094174 ms
863 op 1  0.097454 ms
863 op 10  0.501249 ms
863 op 11  0.194680 ms
863 op 12  0.511871 ms
863 op 30  0.504094 ms
863 op 31  0.197707 ms
863 op 32  0.515093 ms
863 op 34  0.602071 ms
863 op 35  0.605028 ms

864 op 0  0.094989 ms
864 op 1  0.098644 ms
864 op 10  0.500453 ms
864 op 11  0.195719 ms
864 op 12  0.508732 ms
864 op 30  0.504232 ms
864 op 31  0.199232 ms
864 op 32  0.510072 ms
864 op 34  0.601249 ms
864 op 35  0.604837 ms

865 op 0  0.094315 ms
865 op 1  0.097811 ms
865 op 10  0.503115 ms
865 op 11  0.195338 ms
865 op 12  0.511763 ms
865 op 30  0.506640 ms
865 op 31  0.198935 ms
865 op 32  0.513622 ms
865 op 34  0.603897 ms
865 op 35  0.607175 ms

866 op 0  0.094917 ms
866 op 1  0.098282 ms
866 op 10  0.503813 ms
866 op 11  0.195570 ms
866 op 12  0.509910 ms
866 op 30  0.507044 ms
866 op 31  0.199210 ms
866 op 32  0.513062 ms
866 op 34  0.604632 ms
866 op 35  0.607964 ms

867 op 0  0.094562 ms
867 op 1  0.103697 ms
867 op 10  0.500838 ms
867 op 11  0.195220 ms
867 op 12  0.507831 ms
867 op 30  0.503556 ms
867 op 31  0.198853 ms
867 op 32  0.510772 ms
867 op 34  0.601679 ms
867 op 35  0.604705 ms

868 op 0  0.094769 ms
868 op 1  0.098772 ms
868 op 10  0.504377 ms
868 op 11  0.196106 ms
868 op 12  0.510121 ms
868 op 30  0.507947 ms
868 op 31  0.199733 ms
868 op 32  0.512998 ms
868 op 34  0.604338 ms
868 op 35  0.607677 ms

869 op 0  0.094472 ms
869 op 1  0.098373 ms
869 op 10  0.502662 ms
869 op 11  0.195389 ms
869 op 12  0.508610 ms
869 op 30  0.505977 ms
869 op 31  0.198755 ms
869 op 32  0.511317 ms
869 op 34  0.603856 ms
869 op 35  0.607568 ms

870 op 0  0.093851 ms
870 op 1  0.097199 ms
870 op 10  0.502626 ms
870 op 11  0.194671 ms
870 op 12  0.510346 ms
